race_course,race_no,datetime,distance,class,track_cond,track_rail,race_time,prize_money,position,horse_name,barrier,trainer,jockey,weight,prize,800m,400m,margin,horse_adjusted_t1_speed,sp,s_tab_win,s_tab_place
Flemington,8,2022-06-04 16:00:00,1400,Open,6,Out 9m Entire Circuit,84.77,130000,15,Begood Toya Mother,8,DJ.Bowman,D.Oliver ,58,0,11,8,6.6,61.17725877909803,51.00,0,0
Flemington,8,2022-06-04 16:00:00,1400,Open,6,Out 9m Entire Circuit,84.77,130000,16,Mongolian Marshal (NZ),16,S.P.Gower,Z.Spain ,54.5,0,13,14,11.6,60.60621106917839,101.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,1,Passive Aggressive,9,G.M.Begg,J.Childs ,54,71500,1,2,0,63.703946734462306,3.00,3.10,1.70
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,2,Dragonstone,14,M.Newnham,D.Oliver ,58.5,23400,9,9,1.25,63.516843143768874,9.50,0,2.80
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,3,Squid Game (NZ),7,P.Payne,M.J.Dee ,54,11700,14,14,1.45,63.486910224560255,5.50,0,1.80
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,4,No Way Ever,6,C.Maher & D.Eustace,M.J.Cartwright (a1.5),54,6500,5,3,2.2,63.37467077153406,12.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,5,Kooled,12,W.B.Brisbourne,P.M.Moloney ,54,3900,2,1,2.4,63.34474265098822,19.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,6,Philadelphia Storm,1,M.D.Moroney,Z.Spain ,54,2600,10,5,2.6,63.31481554186273,21.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,7,Treporti,4,D.T.O'Brien,J.McNeil ,54,2600,8,6,2.7,63.29985236671061,6.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,8,The Hass,2,J.Sandhu,W.T.Price (a1.5),54,2600,12,12,2.9,63.26992677548382,51.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,9,Our Boy Bryan,3,J.R.Laing,C.Newitt ,54,2600,13,11,3.3,63.2100786307762,81.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,10,Cheerful Legend,11,J.D.Sadler,A.K.Kelly (a2),54,2600,11,13,3.4,63.19511722776249,19.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,11,Soobooma,10,R.Besanko,B.Mertens ,54,0,7,7,3.6,63.1651951818905,17.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,12,Sachello,5,M.J.Dunn,D.Thornton ,54,0,3,4,5.85,62.82864212586778,101.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,13,Deep Blast,13,B. & JD.Hayes,J.Richards (a2),54,0,4,8,11.35,62.00650077464969,41.00,0,0
Flemington,9,2022-06-04 16:34:00,1100,Open,6,Out 9m Entire Circuit,63.56,130000,14,Beldivian,8,M. & L.Kavanagh,W.J.Egan ,54,0,6,10,19.35,60.812051885843296,31.00,0,0
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,1,Saracen Knight (IRE),1,D.T.O'Brien,C.Newitt ,53,71500,3,2,0,60.59950873871486,7.50,8.30,2.10
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,2,Don't Doubt Dory,5,J.R.Welsh,C.Hefel (a0),56,23400,6,5,1.0,60.53784019454016,8.50,0,2.20
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,3,Pesto (GB),6,M. & W. & J.Hawkes,J.McNeil ,53,11700,8,6,1.1,60.53167358719034,2.50,0,1.30
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,4,Port Guillaume (FR),4,B. & JD.Hayes,M.J.Dee ,58,6500,5,4,2.35,60.454594788152505,8.50,0,0
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,5,Heir to the Throne (NZ),8,A.Leek,A.K.Kelly (a0),53,3900,7,7,2.45,60.448428787784415,18.00,0,0
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,6,Prince Ziggy,3,J.W.Edwards,T.M.Nugent ,53,2600,2,1,2.65,60.43609692202245,7.50,0,0
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,7,Sous Les Nuages (IRE),2,M.S.S.Cumani,W.T.Price (a0),53,2600,1,3,5.9,60.235729352831044,8.00,0,0
Flemington,1,2022-06-18 11:50:00,2540,Open,7,Out 12m Entire Circuit,165.37,130000,8,Accountability (IRE),7,C.J.Waller,L.Meech ,53,2600,4,8,23.9,59.12686806928354,12.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,1,Nasraawy,9,G.M.Bedggood,W.J.Egan ,55,41250,4,3,0,62.417134115247336,10.00,10.30,2.80
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,2,Sham I Am,5,R.J.Matthews,L.King ,57.5,13500,2,1,0.75,62.296135868331135,31.00,0,5.80
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,3,Grand Pope,10,N.R.Ryan,J.McNeil ,55.5,6750,9,8,0.85,62.28000403812481,3.00,0,1.60
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,4,Little Stevie,4,S.Zahra,M.J.Cartwright (a1.5),56.5,3750,6,6,1.6,62.159024843221644,7.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,5,Young Liam,1,M. & L.Cerchi,J.Childs ,60,2250,1,2,1.7,62.14289555568154,10.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,6,Cosmic Rhapsody,7,M.J.Cunningham,W.T.Price (a1.5),55.5,1500,10,10,1.9,62.11063787902735,26.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,7,Diamonds,8,C.M.Bieg,J.Richards (a2),59.5,1500,5,5,2.2,62.06225361111079,4.20,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,8,Starlight Scope,3,P.G.Carey,B.Mertens ,54.5,1500,3,4,2.95,61.941304749361336,10.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,9,Libertus,6,S.H.Eden,C.Newitt ,56.5,1500,8,7,6.2,61.41738856671208,21.00,0,0
Flemington,2,2022-06-18 12:25:00,1000,BM 78,7,Out 12m Entire Circuit,58.83,75000,10,Lariat,2,K.L.Corstens,A.K.Kelly (a2),54,1500,7,9,6.3,61.40127312343899,21.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,1,Grinzinger Bishop (NZ),5,D.T.O'Brien,B.Mertens ,54,71500,6,6,0,61.45492039046948,71.00,95.60,12.70
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,2,Magnaspin,2,L. & T.Corstens,D.Oliver ,56,23400,4,4,0.75,61.37102222092835,10.00,0,2.70
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,3,Zoe's Promise,3,D.J.Cannon,A.K.Kelly (a2),54,11700,2,2,1.25,61.31509466478772,31.00,0,5.80
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,4,Anphina,7,A.R.Bobbin,L.Meech ,54,6500,8,7,2.5,61.17529174432729,4.60,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,5,Charming Di,11,J.F.Moloney,P.M.Moloney ,54,3900,11,9,3.25,61.09142095712544,5.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,6,Winning Bid,10,T.Busuttin & N.Young,D.Moor ,54,2600,10,10,3.45,61.069056804377645,31.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,7,Atlantis Tycoon,4,D.T.O'Brien,J.McNeil ,58,2600,5,5,3.65,61.04669323745814,4.40,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,8,Verifier (NZ),12,N.A.Blackiston,M.J.Dee ,55,2600,12,12,3.85,61.02433025655084,61.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,9,Nothing Silly,9,K.L.Corstens,B.Prebble ,55.5,2600,3,3,3.95,61.013148985909254,9.50,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,10,Fairy Spirit,1,J.D.Sadler,M.J.Cartwright (a1.5),55,2600,9,11,4.05,61.00196786183973,10.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,11,Concentric,8,T.Busuttin & N.Young,C.Newitt ,54.5,0,1,1,4.25,60.979606053509045,12.00,0,0
Flemington,3,2022-06-18 13:00:00,1420,Open,7,Out 12m Entire Circuit,87.17,130000,12,World Reign,6,N.R.Ryan,W.J.Egan ,55,0,7,8,8.5,60.5045565891882,17.00,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,1,Grande Rumore (GB),4,K.A.Lees,B.McDougall ,54,71500,5,5,0,62.24756461116924,11.00,10.30,2.90
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,2,Zousonic,11,M.S.S.Cumani,A.K.Kelly (a2),54,23400,11,11,0.75,62.16258432487014,21.00,0,5.00
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,3,Megamea,8,L.F.Oliver,D.W.Stackhouse ,54,11700,8,7,0.85,62.15125424762949,18.00,0,3.80
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,4,Bea Tempted,5,P.Payne,C.Hefel (a2),54.5,6500,10,10,2.85,61.92468375968592,26.00,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,5,Americain Angel,9,D.T.O'Brien,D.Moor ,54,3900,3,3,3.85,61.81142073510965,4.60,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,6,Barbie's Fox,6,B. & JD.Hayes,W.T.Price (a1.5),54,2600,7,8,4.6,61.72648320673142,7.50,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,7,Selburose,2,C.J.Waller,B.Prebble ,56,2600,4,2,5.6,61.61324617434972,14.00,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,8,Sirileo Miss,1,S.W.Wilde,T.Stockdale (a2),62.5,2600,9,9,6.6,61.5000240268031,13.00,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,9,Apres La Mer,3,D.K.Binaisse,T.M.Nugent ,54,2600,1,1,6.9,61.46606028859015,21.00,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,10,Quintello (IRE),10,C.Maher & D.Eustace,M.J.Cartwright (a1.5),56,2600,6,6,8.9,61.23966970324944,3.20,0,0
Flemington,4,2022-06-18 13:35:00,1420,BM 90,7,Out 12m Entire Circuit,86.06,130000,11,Galgani,7,N.M.Burke,J.Richards (a2),54,0,2,4,10.15,61.09820596821076,12.00,0,0
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,1,Passive Aggressive,5,G.M.Begg,J.Childs ,56,97000,2,1,0,63.037542072899036,3.00,2.90,1.40
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,2,Star Patrol,2,C.W.McDonald,B.Prebble ,59,28800,4,3,1.0,62.90176430481855,2.90,0,1.30
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,3,Karacasu,6,R. & C.Jolly,J.Toeroek ,57,14400,7,7,2.0,62.766007498403525,6.00,0,1.80
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,4,Pascero,8,T.Busuttin & N.Young,C.Newitt ,57,7200,6,5,2.75,62.66420367304777,10.00,0,0
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,5,Gimmie Par,3,P.G.Moody,L.Nolen ,57,4000,5,6,5.5,62.291024311262376,26.00,0,0
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,6,I Am Me,1,C.Maher & D.Eustace,J.McNeil ,56,3200,3,4,7.5,62.01972149640333,10.00,0,0
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,7,Gossitino,7,R.J.Caldwell,C.Hefel (a0),55,3200,8,8,9.25,61.78240114050623,201.00,0,0
Flemington,5,2022-06-18 14:10:00,1200,Listed,7,Out 12m Entire Circuit,70.89,160000,8,Winning Verse,4,M.Conners,M.J.Dee ,56,3200,1,2,12.25,61.375718031774134,16.00,0,0
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,1,Biometric (GB),1,B. & JD.Hayes,M.J.Dee ,54,71500,5,5,0,62.21864588196545,6.50,6.70,2.00
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,2,Tavidance (NZ),8,M.Price & M.Kent (Jnr),P.M.Moloney ,54,23400,8,8,0.4,62.17334308553276,6.00,0,2.30
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,3,Edison,5,N.R.Ryan,W.J.Egan ,54,11700,2,1,0.9,62.11671791051399,4.40,0,1.60
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,4,Zoist,4,T. & C.McEvoy,J.McNeil ,54,6500,4,4,1.9,62.00347863983958,6.50,0,0
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,5,Winning Partner,2,T. & C.McEvoy,B.McDougall ,54,3900,7,7,3.15,61.86195035511183,12.00,0,0
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,6,Turn On The Charm (FR),6,C.Maher & D.Eustace,D.Moor ,54,2600,6,6,4.9,61.6638496711429,6.50,0,0
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,7,Air Defence,7,S.R.Fliedner,T.M.Nugent ,54,2600,3,3,5.1,61.641212488621846,21.00,0,0
Flemington,6,2022-06-18 14:45:00,1420,Open,7,Out 12m Entire Circuit,86.1,130000,8,Too Close the Sun,3,L.Smith,W.T.Price (a1.5),60,2600,1,2,5.85,61.5563283517833,6.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,1,Texas Tea (NZ),3,C.Maher & D.Eustace,M.J.Dee ,54,71500,5,2,0,61.96979301303492,21.00,23.80,5.70
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,2,Rock Up (NZ),11,P.Payne,M.J.Cartwright (a1.5),54,23400,11,14,2.75,61.74956548807737,11.00,0,3.30
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,3,Natural Mystic,4,M.Price & M.Kent (Jnr),P.M.Moloney ,56.5,11700,4,1,4.0,61.6494806256112,7.00,0,2.30
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,4,Oceana Blue (NZ),10,P.G.Moody,B.McDougall ,54,6500,10,10,5.75,61.509381345586874,2.50,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,5,Commander Harry (NZ),14,T.Busuttin & N.Young,A.K.Kelly (a2),59.5,3900,14,13,6.25,61.46935716975521,17.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,6,Secret Glamour,9,C.Maher & D.Eustace,J.McNeil ,54,2600,9,4,8.75,61.26926427259076,9.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,7,Maatsuyker,13,T.Dabernig,H.Grace ,54,2600,12,12,9.5,61.20924551030421,17.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,8,Toropeak,8,S.C.Bottomley,C.Hefel (a2),54,2600,6,6,9.8,61.185239183835634,31.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,9,Count Of Sancerre,7,C.M.Alderson,C.Newitt ,54,2600,13,9,12.55,60.965212614275075,81.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,10,The Claimant,6,M.C.Kent,J.Richards (a2),54.5,2600,7,5,13.55,60.88521702299205,7.50,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,11,Rigoletto (NZ),12,G.M.Bedggood,B.Mertens ,54,0,2,3,16.55,60.64527538848742,31.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,12,Romany Rocks,1,S.W.Wilde,L.Meech ,54,0,8,8,18.55,60.48535199992391,20.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,13,New Enterprise,5,T.Carberry,D.Moor ,54,0,1,7,23.55,60.08567598136171,81.00,0,0
Flemington,7,2022-06-18 15:20:00,2000,Open,7,Out 12m Entire Circuit,125.01,130000,14,Oregon's Rose,2,T.Busuttin & N.Young,T.M.Nugent ,54,0,3,11,33.55,59.28689527803732,201.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,1,Tuvalu,10,L.Smith,J.Fry ,58,71500,3,2,0,62.31777543996477,7.00,6.00,1.90
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,2,Visinari (FR),4,M.Price & M.Kent (Jnr),J.Childs ,58.5,23400,2,1,0.4,62.27824618804879,2.60,0,1.40
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,3,Sir Davy,7,C.Maher & D.Eustace,E.P.Brown ,59.5,11700,6,4,3.15,62.00653121464238,5.50,0,1.90
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,4,Mystery Shot,5,L.Smith,W.T.Price (a1.5),59,6500,8,9,4.4,61.88305253601783,15.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,5,D'aguilar,2,P.Payne,W.J.Egan ,57.5,3900,4,5,5.65,61.759591479122605,4.20,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,6,Countofmontecristo (NZ),6,T.J.Doudle,L.N.McNeil (a3),59.5,2600,7,8,6.9,61.63614807413959,101.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,7,Khoekhoe,1,M.S.S.Cumani,P.M.Moloney ,55,2600,1,3,7.1,61.61639876946215,26.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,8,Memphis (GER),9,M.D.Moroney,L.Lafferty (a3),60,2600,10,10,9.6,61.3695707053201,81.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,9,Typhoon Harmony,3,P.Gelagotis,J.McNeil ,54,2600,5,6,12.6,61.07347075952229,26.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,10,Diaquin (NZ),11,N.A.Blackiston,A.K.Kelly (a2),54,2600,9,7,14.35,60.900793169631115,101.00,0,0
Flemington,8,2022-06-18 16:00:00,1630,BM 90,7,Out 12m Entire Circuit,99.73,130000,11,Just Benjamin (GB),8,A. & S.Freedman,B.Prebble ,55.5,0,11,11,23.35,60.01329196179554,21.00,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,1,Zac De Boss (NZ),10,S.Zahra,M.J.Cartwright (a0),54,71500,4,3,0,62.417069793431004,4.80,4.60,1.90
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,2,Sartorial Splendor,5,J.D.Sadler,J.Childs ,56,23400,1,1,0.3,62.37306853321246,11.00,0,3.90
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,3,Express Pass,7,N.R.Ryan,W.J.Egan ,59,11700,8,6,1.05,62.26307509936353,4.40,0,1.80
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,4,Florescent Star,1,A. & A.Yargi,M.J.Dee ,54,6500,5,5,1.55,62.189753863169415,8.50,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,5,Crestani,6,P.G.Carey,B.Mertens ,54,3900,2,4,1.65,62.17509035769575,8.00,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,6,Lord Olympus,3,M.Newnham,J.McNeil ,54,2600,6,8,1.85,62.145764088913346,9.50,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,7,Miss Albania,8,P.Koumis,A.K.Kelly (a0),54,2600,7,7,1.95,62.13110132570461,17.00,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,8,Rock Prophet,4,R.Besanko,B.McDougall ,54,2600,9,9,3.2,61.94783768645141,12.00,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,9,Free Of Debt,9,C.M.Bieg,J.Toeroek ,60,2600,3,2,3.3,61.93317826901702,17.00,0,0
Flemington,9,2022-06-18 16:33:00,1100,Quality,7,Out 12m Entire Circuit,65.19,130000,10,Zorro's Dream,2,M.Freedman,W.T.Price (a0),54,2600,10,10,4.55,61.749956509216744,11.00,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,1,Chain Of Lightning,3,P.G.Moody,B.McDougall ,54,71500,1,1,0,62.00259079304908,3.60,3.20,1.40
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,2,She's All Class,8,C.Maher & D.Eustace,J.McNeil ,60,23400,6,6,2.0,61.73551427713511,4.60,0,2.00
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,3,Unusual Culture (NZ),5,C.Maher & D.Eustace,L.Meech ,54.5,11700,2,2,6.0,61.20160942189038,4.40,0,1.60
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,4,Allegretta,6,P.G.Moody,W.T.Price ,54,6500,7,7,6.3,61.16157994940875,10.00,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,5,Melanie,7,D.K.Binaisse,T.M.Nugent ,54,3900,3,3,8.05,60.928112076001746,15.00,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,6,Jezoulenko,2,M.J.Ellerton,W.J.Egan ,54,2600,5,5,9.3,60.761388465946276,7.50,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,7,Vampire Miss,9,T.Furdetska,J.B.Opperman ,54,2600,8,9,10.3,60.6280331307895,91.00,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,8,Sewn (NZ),4,R.A.Frost,M.J.Dee ,54,2600,9,8,15.8,59.8949548465276,41.00,0,0
Caulfield,1,2022-06-25 11:50:00,1200,Open,6,True Entire Circuit,71.72,130000,9,Swerving,1,L. & T.Corstens,A.K.Kelly ,54,2600,4,4,17.05,59.72843533649341,9.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,1,Thron Bone,5,J.Hunter,W.T.Price ,55.5,71500,6,5,0,60.9242078610055,21.00,23.90,3.90
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,2,Ghaanati,3,P. & P.Snowden,B.Prebble ,56.5,23400,3,2,0.75,60.816839777627415,1.80,0,1.10
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,3,Hoofs Don't Lie,4,B. & JD.Hayes,D.W.Stackhouse ,55.5,11700,4,7,2.25,60.602144303007144,26.00,0,5.50
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,4,Penultimate One,2,R.G.Symons,J.Mott ,56.5,6500,11,6,2.45,60.573522345846975,61.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,5,Taut You Could,9,G.Eurell,M.Walker ,58.5,3900,5,4,3.7,60.39465704645544,12.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,6,She Dances,10,P.G.Moody,L.Meech ,56.5,2600,2,1,4.45,60.28735604516898,6.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,7,Pinnace,14,J.A.Cummings,A.K.Kelly ,54.5,2600,8,13,4.65,60.258744750847534,16.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,8,Cusack,7,T.Busuttin & N.Young,C.Newitt ,59,2600,10,12,4.95,60.21582963145169,21.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,9,Dirty Grin (NZ),8,S.Zahra,M.J.Cartwright ,55.5,2600,9,11,5.15,60.18722076715566,41.00,0,0
Caulfield,2,2022-06-25 12:25:00,1100,Open,6,True Entire Circuit,66.46,130000,10,Dynamic Deel,11,M.J.Ellerton,M.J.Dee ,55.5,2600,13,14,5.9,60.079946192418184,61.00,0,0
